DATE_TIME,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 05:15:00,4135001,HmiyD2TTLFNqkNe,24.304888,22.979492071428577,0.0
2020-05-15 05:30:00,4135001,HmiyD2TTLFNqkNe,24.328727266666665,23.452380466666668,0.0
2020-05-15 05:45:00,4135001,HmiyD2TTLFNqkNe,24.28921113333333,23.09669193333333,0.0008627212413333
2020-05-15 06:00:00,4135001,HmiyD2TTLFNqkNe,24.088446066666663,22.2067566,0.0058869571866666
2020-05-15 06:15:00,4135001,HmiyD2TTLFNqkNe,24.01163526666667,22.35345866666667,0.0222816074666666
2020-05-15 06:30:00,4135001,HmiyD2TTLFNqkNe,23.976731266666665,22.893282,0.0494097238666666
2020-05-15 06:45:00,4135001,HmiyD2TTLFNqkNe,24.21899,24.442443933333333,0.0953944536
2020-05-15 07:00:00,4135001,HmiyD2TTLFNqkNe,24.5373984,27.185652866666665,0.1419404433333333
2020-05-15 07:15:00,4135001,HmiyD2TTLFNqkNe,24.8159595,28.888477857142853,0.1547126757142856
2020-05-15 07:30:00,4135001,HmiyD2TTLFNqkNe,24.988789866666668,29.6056438,0.1487991533333333
2020-05-15 07:45:00,4135001,HmiyD2TTLFNqkNe,25.21618033333333,29.547110933333336,0.1447934189333333
2020-05-15 08:00:00,4135001,HmiyD2TTLFNqkNe,25.41951306666667,31.412544733333327,0.2016386213333333
2020-05-15 08:15:00,4135001,HmiyD2TTLFNqkNe,25.95908213333333,35.5287108,0.3457076533333333
2020-05-15 08:30:00,4135001,HmiyD2TTLFNqkNe,26.430782066666666,40.3180586,0.4053485726666666
2020-05-15 08:45:00,4135001,HmiyD2TTLFNqkNe,26.8318298,39.08195373333332,0.3124267953333332
2020-05-15 09:00:00,4135001,HmiyD2TTLFNqkNe,27.6209698,45.0092326,0.6231526486666666
2020-05-15 09:15:00,4135001,HmiyD2TTLFNqkNe,27.988362071428572,46.6177065,0.3448840357142857
2020-05-15 09:30:00,4135001,HmiyD2TTLFNqkNe,27.516727866666667,39.136326,0.2492484
2020-05-15 09:45:00,4135001,HmiyD2TTLFNqkNe,27.450107666666668,40.93057693333333,0.5412059773333334
2020-05-15 10:00:00,4135001,HmiyD2TTLFNqkNe,28.632191866666663,52.5477356,0.670675372
2020-05-15 10:15:00,4135001,HmiyD2TTLFNqkNe,28.768912733333337,47.633738,0.5722834766666666
2020-05-15 10:30:00,4135001,HmiyD2TTLFNqkNe,29.35144260000001,49.249723266666656,0.4551483833333333
2020-05-15 10:45:00,4135001,HmiyD2TTLFNqkNe,28.854707866666665,44.048325600000005,0.3619616539999999
2020-05-15 11:00:00,4135001,HmiyD2TTLFNqkNe,29.410819333333336,47.68545339999999,0.6365608813333332
2020-05-15 11:15:00,4135001,HmiyD2TTLFNqkNe,30.21606228571428,50.006988571428565,0.5857872135714286
2020-05-15 11:30:00,4135001,HmiyD2TTLFNqkNe,30.2870728,49.8413636,0.5570693833333333
2020-05-15 11:45:00,4135001,HmiyD2TTLFNqkNe,30.811049333333333,47.8363832,0.4679868693333333
2020-05-15 12:00:00,4135001,HmiyD2TTLFNqkNe,31.305375066666663,49.183583533333326,0.5149625866666667
2020-05-15 12:15:00,4135001,HmiyD2TTLFNqkNe,31.50729773333333,49.84449266666666,0.7878660286666666
2020-05-15 12:30:00,4135001,HmiyD2TTLFNqkNe,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,4135001,HmiyD2TTLFNqkNe,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,4135001,HmiyD2TTLFNqkNe,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,4135001,HmiyD2TTLFNqkNe,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,4135001,HmiyD2TTLFNqkNe,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,4135001,HmiyD2TTLFNqkNe,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,4135001,HmiyD2TTLFNqkNe,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,4135001,HmiyD2TTLFNqkNe,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,4135001,HmiyD2TTLFNqkNe,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,4135001,HmiyD2TTLFNqkNe,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,4135001,HmiyD2TTLFNqkNe,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,4135001,HmiyD2TTLFNqkNe,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,4135001,HmiyD2TTLFNqkNe,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,4135001,HmiyD2TTLFNqkNe,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,4135001,HmiyD2TTLFNqkNe,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,4135001,HmiyD2TTLFNqkNe,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,4135001,HmiyD2TTLFNqkNe,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,4135001,HmiyD2TTLFNqkNe,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 17:00:00,4135001,HmiyD2TTLFNqkNe,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:15:00,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:30:00,4135001,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:45:00,4135001,HmiyD2TTLFNqkNe,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 18:00:00,4135001,HmiyD2TTLFNqkNe,31.13241364285714,30.225331,0.0225449364285714
2020-05-15 18:15:00,4135001,HmiyD2TTLFNqkNe,29.243110933333337,28.6825074,0.00914994484
2020-05-15 18:30:00,4135001,HmiyD2TTLFNqkNe,28.495518,27.285992266666668,0.001841024544
2020-05-15 18:45:00,4135001,HmiyD2TTLFNqkNe,27.8840638,25.96194653333333,0.0
2020-05-15 19:00:00,4135001,HmiyD2TTLFNqkNe,27.455975400000003,25.38531306666667,0.0
2020-05-15 19:15:00,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000003,0.0
2020-05-15 19:30:00,4135001,HmiyD2TTLFNqkNe,27.01870113333333,25.745267733333336,0.00012538276
2020-05-15 19:45:00,4135001,HmiyD2TTLFNqkNe,23.787237466666667,22.5114056,0.000100219904
2020-05-15 20:00:00,4135001,HmiyD2TTLFNqkNe,22.66317964285714,20.290725714285717,0.0
2020-05-15 20:15:00,4135001,HmiyD2TTLFNqkNe,23.412097066666668,20.736596666666667,0.0
2020-05-15 20:30:00,4135001,HmiyD2TTLFNqkNe,22.30098866666667,20.375416933333337,0.0
2020-05-15 20:45:00,4135001,HmiyD2TTLFNqkNe,22.0374816,20.312805133333327,0.0
2020-05-15 21:00:00,4135001,HmiyD2TTLFNqkNe,22.168518066666667,20.6512674,0.0
2020-05-15 21:15:00,4135001,HmiyD2TTLFNqkNe,22.1193604,20.632086200000003,0.0
2020-05-15 21:30:00,4135001,HmiyD2TTLFNqkNe,22.221250333333334,20.75869966666667,0.0
2020-05-15 21:45:00,4135001,HmiyD2TTLFNqkNe,22.236828466666665,20.914416666666668,0.0
2020-05-15 22:00:00,4135001,HmiyD2TTLFNqkNe,22.22185842857143,20.895703928571425,0.0
2020-05-15 22:15:00,4135001,HmiyD2TTLFNqkNe,22.149312533333333,20.732185866666665,0.0
2020-05-15 22:30:00,4135001,HmiyD2TTLFNqkNe,22.104713866666668,20.82985206666667,0.0
2020-05-15 22:45:00,4135001,HmiyD2TTLFNqkNe,22.057079933333338,21.072275666666663,0.0
2020-05-15 23:00:00,4135001,HmiyD2TTLFNqkNe,22.23601830769231,21.241316538461536,0.0
2020-05-16 02:00:00,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0.0
2020-05-16 02:15:00,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0.0
2020-05-16 02:30:00,4135001,HmiyD2TTLFNqkNe,21.510408533333337,19.59269193333333,0.0
2020-05-16 02:45:00,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0.0
2020-05-16 03:00:00,4135001,HmiyD2TTLFNqkNe,21.6459126,20.065205933333328,0.0
2020-05-16 03:15:00,4135001,HmiyD2TTLFNqkNe,21.674314200000005,20.11216013333333,0.0
2020-05-16 03:30:00,4135001,HmiyD2TTLFNqkNe,21.73142093333333,20.351884,0.0
2020-05-16 03:45:00,4135001,HmiyD2TTLFNqkNe,21.78016573333333,20.50589406666667,0.0
2020-05-16 04:00:00,4135001,HmiyD2TTLFNqkNe,21.85855535714285,20.81391042857143,0.0
2020-05-16 04:15:00,4135001,HmiyD2TTLFNqkNe,21.89991073333333,20.712640333333333,0.0
2020-05-16 04:30:00,4135001,HmiyD2TTLFNqkNe,21.92704853333333,20.726037733333335,0.0
2020-05-16 04:45:00,4135001,HmiyD2TTLFNqkNe,22.028684400000003,20.796402866666664,0.0
2020-05-16 05:00:00,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0.0
2020-05-16 05:15:00,4135001,HmiyD2TTLFNqkNe,21.866251666666663,20.472369333333333,0.0
2020-05-16 05:30:00,4135001,HmiyD2TTLFNqkNe,21.876585066666664,20.760192866666667,0.0
2020-05-16 05:45:00,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.0001471694642
2020-05-16 06:00:00,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407142857,0.0062059593785714
2020-05-16 06:15:00,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.4303872,0.0236337368666666
2020-05-16 06:30:00,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.0495149681333333
2020-05-16 06:45:00,4135001,HmiyD2TTLFNqkNe,22.13967073333333,22.189410333333328,0.0792696434666666
2020-05-16 07:00:00,4135001,HmiyD2TTLFNqkNe,22.45271393333333,23.1112346,0.1090379683333333
2020-05-16 07:15:00,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666663,0.1381154516666666
2020-05-16 07:30:00,4135001,HmiyD2TTLFNqkNe,22.97513853333333,25.668487533333334,0.1741175246666666
2020-05-16 07:45:00,4135001,HmiyD2TTLFNqkNe,23.38855407142857,27.937476071428577,0.2436428057142857
2020-05-16 08:00:00,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613333333,0.2980529893333333
2020-05-16 08:15:00,4135001,HmiyD2TTLFNqkNe,24.42785433333333,33.0092104,0.3386504113333334
2020-05-16 08:30:00,4135001,HmiyD2TTLFNqkNe,25.166898466666662,36.606188800000005,0.4275489526666667
2020-05-16 08:45:00,4135001,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.4700814853333333
2020-05-16 09:00:00,4135001,HmiyD2TTLFNqkNe,25.999422266666667,38.70590013333334,0.4611857686666666
2020-05-16 09:15:00,4135001,HmiyD2TTLFNqkNe,26.297007333333337,39.343784466666655,0.41958991
2020-05-16 09:30:00,4135001,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884
2020-05-16 09:45:00,4135001,HmiyD2TTLFNqkNe,27.030969466666665,41.825665333333326,0.5405936786666665
2020-05-16 10:00:00,4135001,HmiyD2TTLFNqkNe,27.611354533333337,46.072651933333326,0.491453022
2020-05-16 10:15:00,4135001,HmiyD2TTLFNqkNe,27.93121328571429,44.468571,0.4697288307142857
2020-05-16 10:30:00,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842
2020-05-16 10:45:00,4135001,HmiyD2TTLFNqkNe,28.78232633333333,50.154118,0.5955213746666665
2020-05-16 11:00:00,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606886666666,0.5752638966666666
2020-05-16 11:15:00,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385466666667,0.5423748746666666
2020-05-16 11:30:00,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533333333,0.4934305533333333
2020-05-16 11:45:00,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731
2020-05-16 12:00:00,4135001,HmiyD2TTLFNqkNe,30.089862066666665,50.091819333333326,0.6620043019999999
2020-05-16 12:15:00,4135001,HmiyD2TTLFNqkNe,30.376898714285712,48.67528185714285,0.5404251285714285
2020-05-16 12:30:00,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957046666666,0.76711941
2020-05-16 12:45:00,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553333334,0.8122406413333334
2020-05-16 13:00:00,4135001,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586
2020-05-16 13:15:00,4135001,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667
2020-05-16 13:30:00,4135001,HmiyD2TTLFNqkNe,31.617256666666663,49.747872,0.5838647386666667
2020-05-16 13:45:00,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999
2020-05-16 14:00:00,4135001,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946
2020-05-16 14:15:00,4135001,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333332
2020-05-16 14:30:00,4135001,HmiyD2TTLFNqkNe,32.24326421428572,48.35548621428571,0.5345009864285714
2020-05-16 14:45:00,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667
2020-05-16 15:00:00,4135001,HmiyD2TTLFNqkNe,32.436879733333335,45.77020906666667,0.5036263826666665
2020-05-16 15:15:00,4135001,HmiyD2TTLFNqkNe,32.52414946666667,45.840537533333325,0.419735824
2020-05-16 15:30:00,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666655,0.349962358
2020-05-16 15:45:00,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.261408532
2020-05-16 16:00:00,4135001,HmiyD2TTLFNqkNe,32.029101733333334,37.712012,0.2276812526666666
2020-05-16 16:15:00,4135001,HmiyD2TTLFNqkNe,31.9597596,36.301157466666666,0.191869824
2020-05-16 16:30:00,4135001,HmiyD2TTLFNqkNe,31.90710457142857,35.77269607142857,0.1755969835714285
2020-05-16 16:45:00,4135001,HmiyD2TTLFNqkNe,31.88745533333333,34.781236066666665,0.150128168
2020-05-16 17:00:00,4135001,HmiyD2TTLFNqkNe,31.747082466666665,33.73915806666666,0.1337432077333333
2020-05-16 17:15:00,4135001,HmiyD2TTLFNqkNe,31.540801866666666,32.74589640000001,0.109053603
2020-05-16 17:30:00,4135001,HmiyD2TTLFNqkNe,31.300166866666668,31.599767866666667,0.0795873111333333
2020-05-16 17:45:00,4135001,HmiyD2TTLFNqkNe,31.0485982,30.124161733333327,0.0504507636666666
2020-05-16 18:00:00,4135001,HmiyD2TTLFNqkNe,30.311684133333333,28.36227433333333,0.0262128633333333
2020-05-16 18:15:00,4135001,HmiyD2TTLFNqkNe,29.54822573333333,26.94033806666667,0.0088122812133333
2020-05-16 18:30:00,4135001,HmiyD2TTLFNqkNe,28.97306333333333,25.9079486,0.00035944967324
2020-05-16 18:45:00,4135001,HmiyD2TTLFNqkNe,28.6859842,25.503218533333328,0.0
2020-05-16 19:00:00,4135001,HmiyD2TTLFNqkNe,28.310195785714285,25.379072142857144,0.0
2020-05-16 19:15:00,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0.0
2020-05-16 19:30:00,4135001,HmiyD2TTLFNqkNe,27.57085773333333,25.1651774,0.0
2020-05-16 19:45:00,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0.0
2020-05-16 20:00:00,4135001,HmiyD2TTLFNqkNe,26.941198600000003,24.4972452,0.0
2020-05-16 20:15:00,4135001,HmiyD2TTLFNqkNe,26.701993733333328,24.079714066666664,0.0
2020-05-16 20:30:00,4135001,HmiyD2TTLFNqkNe,26.483793,23.827305133333336,0.0
2020-05-16 20:45:00,4135001,HmiyD2TTLFNqkNe,26.312024857142855,23.62220114285714,0.0
2020-05-16 21:00:00,4135001,HmiyD2TTLFNqkNe,26.0082478,23.321525066666663,0.0
2020-05-16 21:15:00,4135001,HmiyD2TTLFNqkNe,25.61655473333333,22.952588,0.0
2020-05-16 21:30:00,4135001,HmiyD2TTLFNqkNe,25.28644193333333,22.64899693333333,0.0
2020-05-16 21:45:00,4135001,HmiyD2TTLFNqkNe,25.1239094,22.43270273333333,0.0
2020-05-16 22:00:00,4135001,HmiyD2TTLFNqkNe,25.0534728,22.2860412,0.0
2020-05-16 22:15:00,4135001,HmiyD2TTLFNqkNe,24.8400106,22.0829142,0.0
2020-05-16 22:30:00,4135001,HmiyD2TTLFNqkNe,24.612066533333333,21.97715853333333,0.0
2020-05-16 22:45:00,4135001,HmiyD2TTLFNqkNe,24.492980857142857,22.052697285714284,0.0
2020-05-16 23:00:00,4135001,HmiyD2TTLFNqkNe,24.461625066666663,22.18635246666667,0.0
2020-05-16 23:15:00,4135001,HmiyD2TTLFNqkNe,24.39256806666667,22.2029236,0.0
2020-05-16 23:30:00,4135001,HmiyD2TTLFNqkNe,24.3780212,22.112622066666667,0.0
2020-05-16 23:45:00,4135001,HmiyD2TTLFNqkNe,24.2493468,21.814211066666665,0.0
2020-05-17 00:00:00,4135001,HmiyD2TTLFNqkNe,24.170165933333333,21.63149,0.0
2020-05-17 00:15:00,4135001,HmiyD2TTLFNqkNe,24.011531466666668,21.6482788,0.0
2020-05-17 00:30:00,4135001,HmiyD2TTLFNqkNe,23.8949484,21.48822633333333,0.0
2020-05-17 00:45:00,4135001,HmiyD2TTLFNqkNe,23.936809,21.515644642857144,0.0
2020-05-17 01:00:00,4135001,HmiyD2TTLFNqkNe,23.879315066666667,21.539557066666667,0.0
2020-05-17 01:15:00,4135001,HmiyD2TTLFNqkNe,23.75795086666667,21.39526566666667,0.0
2020-05-17 01:30:00,4135001,HmiyD2TTLFNqkNe,23.732131937500004,21.8714694375,0.0
2020-05-17 01:45:00,4135001,HmiyD2TTLFNqkNe,23.726536066666668,21.646289066666665,0.0
2020-05-17 02:00:00,4135001,HmiyD2TTLFNqkNe,23.5248778,21.337225266666668,0.0
2020-05-17 02:15:00,4135001,HmiyD2TTLFNqkNe,23.45815413333333,21.357688333333336,0.0
2020-05-17 02:30:00,4135001,HmiyD2TTLFNqkNe,23.3887412,21.382649866666668,0.0
2020-05-17 02:45:00,4135001,HmiyD2TTLFNqkNe,23.265284928571425,21.255172642857147,0.0
2020-05-17 03:00:00,4135001,HmiyD2TTLFNqkNe,23.317295400000003,21.500791266666663,0.0
2020-05-17 03:15:00,4135001,HmiyD2TTLFNqkNe,23.213891600000004,21.4639018,0.0
2020-05-17 03:30:00,4135001,HmiyD2TTLFNqkNe,22.9518738,20.877089466666664,0.0
2020-05-17 03:45:00,4135001,HmiyD2TTLFNqkNe,22.941931,20.8091066,0.0
2020-05-17 04:00:00,4135001,HmiyD2TTLFNqkNe,22.86391193333333,20.755200200000004,0.0
2020-05-17 04:15:00,4135001,HmiyD2TTLFNqkNe,22.822157866666668,20.885530466666665,0.0
2020-05-17 04:30:00,4135001,HmiyD2TTLFNqkNe,22.8671814,21.154836066666668,0.0
2020-05-17 04:45:00,4135001,HmiyD2TTLFNqkNe,22.746960466666668,21.0750916,0.0
2020-05-17 05:00:00,4135001,HmiyD2TTLFNqkNe,22.567999266666664,20.847640066666667,0.0
2020-05-17 05:15:00,4135001,HmiyD2TTLFNqkNe,22.572514071428568,20.91312521428572,0.0
2020-05-17 05:30:00,4135001,HmiyD2TTLFNqkNe,22.549147400000003,21.070228933333333,0.0
2020-05-17 05:45:00,4135001,HmiyD2TTLFNqkNe,22.5879394,21.22639153333333,0.000333454882
2020-05-17 06:00:00,4135001,HmiyD2TTLFNqkNe,22.69311313333333,21.416339066666666,0.00478462602
2020-05-17 06:15:00,4135001,HmiyD2TTLFNqkNe,22.79481626666667,21.689546733333334,0.0123497075333333
2020-05-17 06:30:00,4135001,HmiyD2TTLFNqkNe,22.685673066666663,21.89033826666667,0.0341808814
2020-05-17 06:45:00,4135001,HmiyD2TTLFNqkNe,22.94856573333333,22.59763193333333,0.0679046076
2020-05-17 07:00:00,4135001,HmiyD2TTLFNqkNe,23.29249893333333,23.8324564,0.1069960559333333
2020-05-17 07:15:00,4135001,HmiyD2TTLFNqkNe,23.61099233333333,25.83404733333333,0.1964333966666666
2020-05-17 07:30:00,4135001,HmiyD2TTLFNqkNe,23.908458142857143,27.4991695,0.2219224921428571
2020-05-17 07:45:00,4135001,HmiyD2TTLFNqkNe,24.331876666666663,30.97835493333333,0.3224647546666666
2020-05-17 08:00:00,4135001,HmiyD2TTLFNqkNe,25.0617614,34.63271466666667,0.3787024119999999
2020-05-17 08:15:00,4135001,HmiyD2TTLFNqkNe,25.646803733333336,37.81797673333334,0.3835502693333333
2020-05-17 08:30:00,4135001,HmiyD2TTLFNqkNe,26.14622593333333,40.326182133333326,0.4169753466666666
2020-05-17 08:45:00,4135001,HmiyD2TTLFNqkNe,27.030932600000003,44.45619293333334,0.561811632
2020-05-17 09:00:00,4135001,HmiyD2TTLFNqkNe,27.683191,48.176432,0.5760844593333334
2020-05-17 09:15:00,4135001,HmiyD2TTLFNqkNe,27.985940285714285,45.11740971428571,0.4417064292857143
2020-05-17 09:30:00,4135001,HmiyD2TTLFNqkNe,28.59910273333333,46.90497853333333,0.626964662
2020-05-17 09:45:00,4135001,HmiyD2TTLFNqkNe,29.23562,49.9406148,0.7723580713333332
2020-05-17 10:00:00,4135001,HmiyD2TTLFNqkNe,30.091312666666663,52.08946933333333,0.7535374446666667
2020-05-17 10:15:00,4135001,HmiyD2TTLFNqkNe,30.02618813333333,48.932501133333325,0.7175451686666666
2020-05-17 10:30:00,4135001,HmiyD2TTLFNqkNe,30.158901066666665,50.718400200000005,0.685881602
2020-05-17 10:45:00,4135001,HmiyD2TTLFNqkNe,31.06742553333333,55.4462772,0.8551090753333334
2020-05-17 11:00:00,4135001,HmiyD2TTLFNqkNe,31.16485806666667,55.28936173333333,0.8123890526666666
2020-05-17 11:15:00,4135001,HmiyD2TTLFNqkNe,31.53113,60.208569533333325,0.997903636
2020-05-17 11:30:00,4135001,HmiyD2TTLFNqkNe,32.317808071428566,63.145581571428565,0.97745754
2020-05-17 11:45:00,4135001,HmiyD2TTLFNqkNe,32.5278644,61.80199160000001,0.869908956
2020-05-17 12:00:00,4135001,HmiyD2TTLFNqkNe,32.495967666666665,56.101076266666674,0.635450962
2020-05-17 12:15:00,4135001,HmiyD2TTLFNqkNe,32.98554906666667,55.0942282,0.7835893886666667
2020-05-17 12:30:00,4135001,HmiyD2TTLFNqkNe,33.10833713333334,56.4158632,0.6696705126666667
2020-05-17 12:45:00,4135001,HmiyD2TTLFNqkNe,33.64918780000001,56.556677533333335,0.8371243526666667
2020-05-17 13:00:00,4135001,HmiyD2TTLFNqkNe,33.88692626666666,53.80755813333333,0.4224988753333333
2020-05-17 13:15:00,4135001,HmiyD2TTLFNqkNe,33.053440333333334,43.3909484,0.4517712339999999
2020-05-17 13:30:00,4135001,HmiyD2TTLFNqkNe,33.727413,54.2896504,0.7428897426666667
2020-05-17 13:45:00,4135001,HmiyD2TTLFNqkNe,34.05229864285714,52.027917142857135,0.6250849942857142
2020-05-17 14:00:00,4135001,HmiyD2TTLFNqkNe,34.48483913333333,55.32990506666666,0.6977725753333333
2020-05-17 14:15:00,4135001,HmiyD2TTLFNqkNe,34.304164533333335,47.853904533333335,0.4311784306666666
2020-05-17 14:30:00,4135001,HmiyD2TTLFNqkNe,34.02411533333334,44.905969266666666,0.3150899026666667
2020-05-17 14:45:00,4135001,HmiyD2TTLFNqkNe,34.147082733333335,47.63582766666666,0.6598271179999999
2020-05-17 15:00:00,4135001,HmiyD2TTLFNqkNe,35.109771733333325,54.05481966666666,0.6836362013333332
2020-05-17 15:15:00,4135001,HmiyD2TTLFNqkNe,35.25248613333334,49.98867166666666,0.5102416726666666
2020-05-17 15:30:00,4135001,HmiyD2TTLFNqkNe,34.98165257142857,49.41860521428572,0.5909004857142856
2020-05-17 15:45:00,4135001,HmiyD2TTLFNqkNe,34.6127872,43.38971593333332,0.289312882
2020-05-17 16:00:00,4135001,HmiyD2TTLFNqkNe,34.73750799999999,44.045326466666666,0.4533658826666666
2020-05-17 16:15:00,4135001,HmiyD2TTLFNqkNe,31.03193885714285,39.526938357142846,0.3384331157142856
2020-05-17 16:30:00,4135001,HmiyD2TTLFNqkNe,29.56562293333333,36.276623400000005,0.2913128866666666
2020-05-17 16:45:00,4135001,HmiyD2TTLFNqkNe,29.363769533333336,35.604502399999994,0.257869254
2020-05-17 17:00:00,4135001,HmiyD2TTLFNqkNe,28.750748666666663,32.94330453333333,0.1410015502666666
2020-05-17 17:15:00,4135001,HmiyD2TTLFNqkNe,28.2966472,30.6336732,0.1170341706666666
2020-05-17 17:30:00,4135001,HmiyD2TTLFNqkNe,27.601739071428568,29.47836742857143,0.0945128417142857
2020-05-17 17:45:00,4135001,HmiyD2TTLFNqkNe,26.728900000000003,27.917517000000004,0.0617229363333333
2020-05-17 18:00:00,4135001,HmiyD2TTLFNqkNe,26.354187066666668,26.4137554,0.0236255477666666
